ShipmentID,ShipmentDate,OriginRegion,DestinationRegion,CarrierName,ShipmentType,TotalWeightKG,ShipmentCost,DeliveryStatus,EstimatedDeliveryDate
error: undefined method `first' for nil:NilClass,10/16/2025,,Coimbra,Skippad,error: undefined method `first' for nil:NilClass,3792,1346,error: undefined method `first' for nil:NilClass,10/20/2025
error: undefined method `first' for nil:NilClass,10/11/2025,,,Midel,error: undefined method `first' for nil:NilClass,15199,3265,error: undefined method `first' for nil:NilClass,10/23/2025
error: undefined method `first' for nil:NilClass,10/19/2025,,,Yacero,error: undefined method `first' for nil:NilClass,26312,1913,error: undefined method `first' for nil:NilClass,10/19/2025
error: undefined method `first' for nil:NilClass,10/16/2025,,,Jetpulse,error: undefined method `first' for nil:NilClass,3816,2557,error: undefined method `first' for nil:NilClass,10/15/2025
error: undefined method `first' for nil:NilClass,10/13/2025,,,Blognation,error: undefined method `first' for nil:NilClass,12578,1292,error: undefined method `first' for nil:NilClass,10/16/2025
error: undefined method `first' for nil:NilClass,10/11/2025,,,Eayo,error: undefined method `first' for nil:NilClass,21986,1896,error: undefined method `first' for nil:NilClass,10/19/2025
error: undefined method `first' for nil:NilClass,10/14/2025,,,Flashset,error: undefined method `first' for nil:NilClass,29403,2025,error: undefined method `first' for nil:NilClass,10/23/2025
error: undefined method `first' for nil:NilClass,10/17/2025,Faro,,Gabvine,error: undefined method `first' for nil:NilClass,22114,520,error: undefined method `first' for nil:NilClass,10/17/2025
error: undefined method `first' for nil:NilClass,10/17/2025,,,Skidoo,error: undefined method `first' for nil:NilClass,13181,723,error: undefined method `first' for nil:NilClass,10/19/2025
error: undefined method `first' for nil:NilClass,10/17/2025,,Lazio,Cogilith,error: undefined method `first' for nil:NilClass,11800,1645,error: undefined method `first' for nil:NilClass,10/13/2025
error: undefined method `first' for nil:NilClass,10/15/2025,,,Thoughtbeat,error: undefined method `first' for nil:NilClass,10956,3439,error: undefined method `first' for nil:NilClass,10/22/2025
error: undefined method `first' for nil:NilClass,10/13/2025,Viana do Castelo,,Oloo,error: undefined method `first' for nil:NilClass,3877,2009,error: undefined method `first' for nil:NilClass,10/15/2025
error: undefined method `first' for nil:NilClass,10/15/2025,Beja,,Einti,error: undefined method `first' for nil:NilClass,5311,1188,error: undefined method `first' for nil:NilClass,10/18/2025
error: undefined method `first' for nil:NilClass,10/12/2025,,,Yodo,error: undefined method `first' for nil:NilClass,3460,2558,error: undefined method `first' for nil:NilClass,10/22/2025
error: undefined method `first' for nil:NilClass,10/14/2025,,,Kaymbo,error: undefined method `first' for nil:NilClass,18924,1883,error: undefined method `first' for nil:NilClass,10/14/2025
error: undefined method `first' for nil:NilClass,10/15/2025,,,Demimbu,error: undefined method `first' for nil:NilClass,20179,2321,error: undefined method `first' for nil:NilClass,10/23/2025
error: undefined method `first' for nil:NilClass,10/11/2025,,,Skyvu,error: undefined method `first' for nil:NilClass,26126,1014,error: undefined method `first' for nil:NilClass,10/18/2025
error: undefined method `first' for nil:NilClass,10/15/2025,,England,Kwilith,error: undefined method `first' for nil:NilClass,16793,2,error: undefined method `first' for nil:NilClass,10/15/2025
error: undefined method `first' for nil:NilClass,10/14/2025,,,Browsedrive,error: undefined method `first' for nil:NilClass,17129,2227,error: undefined method `first' for nil:NilClass,10/21/2025
error: undefined method `first' for nil:NilClass,10/16/2025,,,Quamba,error: undefined method `first' for nil:NilClass,29888,3081,error: undefined method `first' for nil:NilClass,10/15/2025
error: undefined method `first' for nil:NilClass,10/18/2025,,,Realcube,error: undefined method `first' for nil:NilClass,52,2957,error: undefined method `first' for nil:NilClass,10/17/2025
error: undefined method `first' for nil:NilClass,10/14/2025,,,Meevee,error: undefined method `first' for nil:NilClass,11957,1478,error: undefined method `first' for nil:NilClass,10/20/2025
error: undefined method `first' for nil:NilClass,10/11/2025,Mexico,,Wikizz,error: undefined method `first' for nil:NilClass,11576,2780,error: undefined method `first' for nil:NilClass,10/21/2025
error: undefined method `first' for nil:NilClass,10/16/2025,,,Flipbug,error: undefined method `first' for nil:NilClass,25182,2306,error: undefined method `first' for nil:NilClass,10/19/2025
error: undefined method `first' for nil:NilClass,10/18/2025,,,Brainlounge,error: undefined method `first' for nil:NilClass,9870,593,error: undefined method `first' for nil:NilClass,10/20/2025
error: undefined method `first' for nil:NilClass,10/14/2025,,,Kimia,error: undefined method `first' for nil:NilClass,4914,924,error: undefined method `first' for nil:NilClass,10/22/2025
error: undefined method `first' for nil:NilClass,10/13/2025,,,Skyba,error: undefined method `first' for nil:NilClass,27172,1137,error: undefined method `first' for nil:NilClass,10/15/2025
error: undefined method `first' for nil:NilClass,10/16/2025,,,Trunyx,error: undefined method `first' for nil:NilClass,16065,985,error: undefined method `first' for nil:NilClass,10/18/2025
error: undefined method `first' for nil:NilClass,10/11/2025,,,Yakitri,error: undefined method `first' for nil:NilClass,9256,2989,error: undefined method `first' for nil:NilClass,10/14/2025
error: undefined method `first' for nil:NilClass,10/15/2025,,,Dynazzy,error: undefined method `first' for nil:NilClass,3539,703,error: undefined method `first' for nil:NilClass,10/21/2025
error: undefined method `first' for nil:NilClass,10/14/2025,,,Topicware,error: undefined method `first' for nil:NilClass,11743,409,error: undefined method `first' for nil:NilClass,10/22/2025
error: undefined method `first' for nil:NilClass,10/13/2025,,,Blogtag,error: undefined method `first' for nil:NilClass,29055,2000,error: undefined method `first' for nil:NilClass,10/15/2025
error: undefined method `first' for nil:NilClass,10/12/2025,,,Demizz,error: undefined method `first' for nil:NilClass,16791,1396,error: undefined method `first' for nil:NilClass,10/13/2025
error: undefined method `first' for nil:NilClass,10/14/2025,,,BlogXS,error: undefined method `first' for nil:NilClass,28514,2184,error: undefined method `first' for nil:NilClass,10/18/2025
error: undefined method `first' for nil:NilClass,10/11/2025,,Nord-Pas-de-Calais,Divanoodle,error: undefined method `first' for nil:NilClass,11519,922,error: undefined method `first' for nil:NilClass,10/15/2025
error: undefined method `first' for nil:NilClass,10/19/2025,,,Jatri,error: undefined method `first' for nil:NilClass,8681,3127,error: undefined method `first' for nil:NilClass,10/19/2025
error: undefined method `first' for nil:NilClass,10/18/2025,,,Zoombeat,error: undefined method `first' for nil:NilClass,23563,3448,error: undefined method `first' for nil:NilClass,10/23/2025
error: undefined method `first' for nil:NilClass,10/18/2025,,,Eadel,error: undefined method `first' for nil:NilClass,9506,2103,error: undefined method `first' for nil:NilClass,10/16/2025
error: undefined method `first' for nil:NilClass,10/19/2025,,,Livepath,error: undefined method `first' for nil:NilClass,19107,2500,error: undefined method `first' for nil:NilClass,10/23/2025
error: undefined method `first' for nil:NilClass,10/13/2025,Västra Götaland,,Geba,error: undefined method `first' for nil:NilClass,3054,1050,error: undefined method `first' for nil:NilClass,10/14/2025
error: undefined method `first' for nil:NilClass,10/18/2025,,,Edgeify,error: undefined method `first' for nil:NilClass,22215,1007,error: undefined method `first' for nil:NilClass,10/18/2025
error: undefined method `first' for nil:NilClass,10/11/2025,Franche-Comté,,Mymm,error: undefined method `first' for nil:NilClass,2669,3000,error: undefined method `first' for nil:NilClass,10/14/2025
error: undefined method `first' for nil:NilClass,10/15/2025,Virginia,,Youspan,error: undefined method `first' for nil:NilClass,11800,3332,error: undefined method `first' for nil:NilClass,10/22/2025
error: undefined method `first' for nil:NilClass,10/11/2025,,,Photojam,error: undefined method `first' for nil:NilClass,10869,871,error: undefined method `first' for nil:NilClass,10/16/2025
error: undefined method `first' for nil:NilClass,10/14/2025,,,Bluejam,error: undefined method `first' for nil:NilClass,15788,1385,error: undefined method `first' for nil:NilClass,10/17/2025
error: undefined method `first' for nil:NilClass,10/17/2025,Massachusetts,,Teklist,error: undefined method `first' for nil:NilClass,27284,930,error: undefined method `first' for nil:NilClass,10/14/2025
error: undefined method `first' for nil:NilClass,10/16/2025,Braga,,Dabfeed,error: undefined method `first' for nil:NilClass,16062,3364,error: undefined method `first' for nil:NilClass,10/15/2025
error: undefined method `first' for nil:NilClass,10/19/2025,,,Oyoyo,error: undefined method `first' for nil:NilClass,4639,2776,error: undefined method `first' for nil:NilClass,10/22/2025
error: undefined method `first' for nil:NilClass,10/19/2025,,,Edgeclub,error: undefined method `first' for nil:NilClass,22094,3333,error: undefined method `first' for nil:NilClass,10/15/2025
error: undefined method `first' for nil:NilClass,10/12/2025,,,Feedbug,error: undefined method `first' for nil:NilClass,14423,294,error: undefined method `first' for nil:NilClass,10/17/2025
error: undefined method `first' for nil:NilClass,10/17/2025,,,Skivee,error: undefined method `first' for nil:NilClass,18018,1214,error: undefined method `first' for nil:NilClass,10/17/2025
error: undefined method `first' for nil:NilClass,10/18/2025,,,Yakijo,error: undefined method `first' for nil:NilClass,110,931,error: undefined method `first' for nil:NilClass,10/16/2025
error: undefined method `first' for nil:NilClass,10/15/2025,,,Oloo,error: undefined method `first' for nil:NilClass,316,442,error: undefined method `first' for nil:NilClass,10/21/2025
error: undefined method `first' for nil:NilClass,10/13/2025,,,Youfeed,error: undefined method `first' for nil:NilClass,18481,1562,error: undefined method `first' for nil:NilClass,10/14/2025
error: undefined method `first' for nil:NilClass,10/11/2025,,Jämtland,Ntags,error: undefined method `first' for nil:NilClass,20834,2926,error: undefined method `first' for nil:NilClass,10/18/2025
error: undefined method `first' for nil:NilClass,10/11/2025,,,Flipstorm,error: undefined method `first' for nil:NilClass,7087,2673,error: undefined method `first' for nil:NilClass,10/16/2025
error: undefined method `first' for nil:NilClass,10/17/2025,,,Kanoodle,error: undefined method `first' for nil:NilClass,25145,2505,error: undefined method `first' for nil:NilClass,10/13/2025
error: undefined method `first' for nil:NilClass,10/15/2025,Kuala Lumpur,,Jaloo,error: undefined method `first' for nil:NilClass,11385,753,error: undefined method `first' for nil:NilClass,10/14/2025
error: undefined method `first' for nil:NilClass,10/19/2025,,Porto,Realbridge,error: undefined method `first' for nil:NilClass,26771,1353,error: undefined method `first' for nil:NilClass,10/13/2025
error: undefined method `first' for nil:NilClass,10/15/2025,,,Mydo,error: undefined method `first' for nil:NilClass,14632,1830,error: undefined method `first' for nil:NilClass,10/21/2025
error: undefined method `first' for nil:NilClass,10/13/2025,,,Topicblab,error: undefined method `first' for nil:NilClass,21302,1799,error: undefined method `first' for nil:NilClass,10/15/2025
error: undefined method `first' for nil:NilClass,10/13/2025,Québec,,Rhyzio,error: undefined method `first' for nil:NilClass,15833,2406,error: undefined method `first' for nil:NilClass,10/22/2025
error: undefined method `first' for nil:NilClass,10/10/2025,,,Oba,error: undefined method `first' for nil:NilClass,14981,2629,error: undefined method `first' for nil:NilClass,10/19/2025
error: undefined method `first' for nil:NilClass,10/16/2025,,,Jabbersphere,error: undefined method `first' for nil:NilClass,25485,3471,error: undefined method `first' for nil:NilClass,10/22/2025
error: undefined method `first' for nil:NilClass,10/18/2025,,,Edgeclub,error: undefined method `first' for nil:NilClass,3897,3423,error: undefined method `first' for nil:NilClass,10/22/2025
error: undefined method `first' for nil:NilClass,10/15/2025,,Dalarna,Fadeo,error: undefined method `first' for nil:NilClass,19164,2272,error: undefined method `first' for nil:NilClass,10/18/2025
error: undefined method `first' for nil:NilClass,10/16/2025,,,Yadel,error: undefined method `first' for nil:NilClass,20608,1539,error: undefined method `first' for nil:NilClass,10/21/2025
